ArptId,Lat,Lon
T32,33.57149777,-96.90722472
2XA4,33.58083333,-96.80027777
1TS8,32.28762333,-100.72222222
T88,32.46842833,-100.92112222
TS27,29.71619444,-96.59135555
TA15,29.69523611,-96.54381944
66R,29.64151111,-96.51595555
3XS9,31.98527222,-98.56234444
66TX,28.67661666,-100.02393888
MKN,31.92030555,-98.59919444
17TE,29.92910527,-98.94031194
XS80,29.97255555,-98.93463888
2F7,33.29286111,-95.89641666
0TE0,29.69299111,-101.16177111
TX07,29.93427777,-101.23425
34XS,30.39081944,-95.53975
55TA,30.28526416,-95.46762013
TE41,30.33520916,-95.45299583
16XS,30.40436666,-95.35985
TT75,30.43255555,-95.745825
55T,35.21447222,-101.41102777
3TS9,33.37927611,-95.60356777
TX10,27.71838333,-97.55239166
CRP,27.77219444,-97.50241666
69TA,27.65503166,-97.52527138
3TX0,27.74114055,-97.43499222
TE42,27.7487,-97.38490277
NGW,27.70241958,-97.43881902
0TE1,27.78005833,-97.41480277
1XA3,27.68513611,-97.37745
5TS0,27.77783333,-97.394375
NGP,27.69270111,-97.29037877
NWL,27.63584402,-97.31348858
71TT,27.69226944,-97.34571666
7XA1,27.61864444,-97.21950833
TA43,31.0475,-94.85444444
TX51,32.20014916,-96.32942361
6TX6,32.08255555,-96.35666666
4XS1,32.13388888,-96.52063888
90TE,32.19570277,-96.43859166
CRS,32.02805555,-96.40058333
TA05,32.03765416,-96.53165222
25TE,32.08276777,-96.50389125
TS70,31.9874,-96.21693611
COT,28.45572222,-99.21722222
79TA,28.1697275,-98.8900225
5TS1,28.205835,-99.13447277
46TA,28.12611861,-98.85974361
TA58,28.31997222,-99.46587222
45XS,28.13096666,-98.90583333
XA08,28.15761111,-99.09552777
2XA1,28.14019888,-98.93599694
TX79,28.08888888,-99.04888888
5TS2,30.47937055,-97.31916194
TE96,30.43316666,-97.41253333
7TE8,28.2095,-98.83373333
8TE2,31.52791361,-102.52820055
E13,31.41157361,-102.36047361
TX97,31.764875,-97.79641388
4XS8,30.09994444,-97.72686111
TX52,31.79459916,-97.77391416
TE52,32.53596944,-97.58863333
3XA8,32.51373055,-97.59475833
80TS,31.32767972,-95.57300555
DKR,31.30697222,-95.40383333
1TA4,31.45851305,-95.29605388
85XS,31.10361111,-95.70281111
1XS1,29.93827916,-95.04648333
9TA3,29.87300027,-94.98964944
6TA4,29.88953333,-95.05845277
8F3,33.62383333,-101.24086111
95TE,33.21549722,-96.99594444
7TS4,32.05616666,-96.04597222
TT50,34.05101388,-99.58868333
07XS,32.54218333,-97.39168333
20R,28.69755555,-99.81766666
XS77,29.46551,-94.62741527
TA34,28.76692055,-100.08284083
3TA9,28.70858916,-100.00728222
8TE4,28.81497472,-99.75810916
T71,29.08358805,-97.26693416
2TE9,29.11291944,-97.28434444
TA06,33.16122472,-95.80579583
25TX,30.31435702,-95.32712316
2XA3,29.92755,-95.63283333
TS07,29.98621666,-95.6856625
8F5,33.14805916,-94.70014888
25TS,36.09169916,-102.41574555
DHT,36.02247222,-102.54738888
F69,33.02345472,-96.83694611
1F7,32.81293338,-96.35203255
9TA4,32.78179583,-96.79805666
XS97,32.64625,-96.87822222
49T,32.77172222,-96.80205555
TX18,32.73383333,-96.97225
RBD,32.68130555,-96.86877777
TX53,32.677539,-96.869062
TE43,32.81138888,-96.83722222
XA61,32.78833055,-96.7801
ADS,32.96855555,-96.83644444
TS06,32.91187361,-96.77530652
37TA,32.88041944,-96.76109444
TX98,32.88233055,-96.81171111
TE22,32.80102777,-96.81577777
TKI,33.17706527,-96.58876666
XA62,32.76048055,-96.8244
DFW,32.89723305,-97.03769472
DAL,32.84594472,-96.85087666
38TX,32.82044722,-96.85033055
85TS,32.912225,-96.76751111
4TA0,29.35885,-95.66466666
XS21,29.33107694,-95.70467
77XS,29.29184444,-95.35929027
07TA,29.24051944,-95.34465833
2XA2,29.22042222,-95.31088055
78XS,29.05303388,-96.26218722
96TX,29.27782777,-95.35182777
TX38,36.37947861,-100.34319333
14XS,30.80852305,-97.27388583
5TS3,31.97416666,-96.67833333
3TE1,29.95160777,-94.90436916
TA07,30.00716222,-94.96687083
TS35,30.05833333,-94.97805555
3TE9,30.10577055,-94.95881583
LUD,33.25425,-97.5805
09T,33.28132069,-97.49669333
TX64,33.29928194,-97.52724861
76T,33.26916666,-97.45186111
58T,33.16602777,-97.47988888
XA34,33.24166666,-97.428
XA98,33.3027,-97.45806666
XA99,33.13438333,-97.60705
XA57,33.21831944,-97.59693333
35X,33.25185555,-97.55355555
62TS,33.11345833,-97.52805277
25TT,33.271024,-97.617229
67TT,33.34889305,-97.44460972
61TS,29.72883861,-95.08909722
TE28,29.71508333,-95.14400833
55XA,29.70277222,-95.10163888
TS14,32.10866666,-98.488
4TE5,31.93344611,-105.20051166
2E5,31.94762222,-105.19178333
23TS,29.42273,-100.73870138
TA81,29.79382222,-100.87926388
4TE2,29.54411527,-100.67314555
4TE7,29.74077055,-100.96510027
8TS8,29.91743,-100.91287888
54XS,29.94547222,-100.68708888
TS04,29.83576666,-100.97814722
1TS9,29.67531944,-100.89719444
DLF,29.35939861,-100.7779225
DRT,29.37420694,-100.92715694
TA55,30.16771305,-97.59277777
9XS4,33.73432777,-96.62770833
16XA,33.7095943,-96.58380347
58TE,33.72134722,-96.63838888
65TT,33.70936944,-96.58382222
3XS0,33.26845111,-97.07112138
4TA1,33.30289444,-97.11140055
TS58,33.178,-97.0926
TE81,33.30972222,-97.09277777
TX50,33.21803888,-97.16834166
DTO,33.20196055,-97.1990975
E57,32.9746595,-102.84509622
1TA5,32.94176944,-103.00049416
73T,32.63166111,-96.85522777
23R,29.13838888,-98.94188888
4TS8,29.37495583,-99.34198666
4TE9,29.26412527,-99.35059833
T34,29.48341666,-95.00817222
5TS5,28.65109111,-99.28864694
24R,28.6855,-99.18908333
6TA9,28.61290277,-99.18039166
7TS8,34.40375,-102.45416666
T55,34.56673555,-102.32269472
X65,33.53628963,-96.68041711
14TX,30.28936833,-98.17390388
5TE2,30.22520444,-98.1419575
5TE3,30.27186972,-98.11695777
74TA,30.23445277,-98.17124722
TA22,30.32136666,-98.15895
95XA,30.15686388,-98.09931111
6R6,30.04647222,-102.21316666
17XS,32.17776305,-98.43505
9F0,32.06819916,-98.32532083
TE02,31.98856461,-98.2230675
DUX,35.85743066,-102.01330925
05XA,35.86363055,-101.97094444
ELA,29.60002777,-96.32194444
TA39,29.58690583,-96.34552166
5TE7,29.71940138,-96.30940972
0XA2,28.71388888,-100.45472222
5TE0,28.62776388,-100.16168611
5T9,28.85709277,-100.51346777
70TX,28.67066666,-100.45986111
ETN,32.41488888,-98.80969444
81TE,31.71994375,-98.90104233
56TE,28.71355555,-100.45386111
TX68,33.59177222,-96.27664805
6TE0,26.29034944,-97.94944583
TS29,31.29461694,-97.29695027
EBG,26.44166666,-98.12222222
49XA,26.44462777,-98.09662777
6TE1,26.36145777,-98.15250944
6TE3,28.94887305,-96.54969583
26R,29.00099916,-96.58196194
6TE5,28.98081666,-96.62192027
81TS,31.93640833,-98.34560277
8TE8,29.16275222,-96.22524111
7TE6,29.20025222,-96.55441611
0XS1,29.28777777,-96.34972222
2TE4,29.17918888,-96.32273611
68TE,29.19608555,-96.49191444
TS96,29.26691611,-96.32524333
21TE,29.21862222,-96.28968055
27R,30.86222222,-100.61086111
6TA0,30.79957222,-100.33409722
56TS,30.33770888,-97.3502725
TX61,30.33020833,-97.45888694
TX72,30.37909722,-97.1947125
62TA,30.31833333,-97.30222222
1XS2,30.38076222,-97.4274975
28TE,29.26829472,-98.33695694
6XS9,29.29607111,-98.37945805
2TX1,29.22524055,-98.38362444
09XA,29.25578055,-98.38324722
TA41,31.77164166,-106.43544722
03XA,31.75741666,-106.34697222
27TE,31.79111666,-106.26358333
TX44,31.77733888,-106.48105555
50XA,31.77077222,-106.49844166
TS53,31.77471944,-106.4708
8TE6,31.9032,-106.5653
ELP,31.80733333,-106.37636111
TE95,31.81944444,-106.50175
02XS,30.14771305,-97.66277916
67TX,32.91148611,-95.73835
TE29,28.06975,-99.56875972
2TX4,27.98361833,-99.37670138
8TS9,28.14,-99.57031944
XA66,28.07388888,-99.28469444
2TA8,26.85827666,-98.221749
F41,32.32969805,-96.66389916
TX94,33.45268333,-97.2755793
TE39,33.44227222,-97.27237777
TX39,33.47723888,-97.25064444
6TA1,32.35662222,-95.87280833
4TE8,30.32104166,-94.07351361
00TS,32.60793888,-97.24232222
E35,31.51719722,-106.14706111
2TA6,31.86266305,-96.19747194
2XA8,31.69163055,-96.16866111
7TA4,31.75956361,-96.05449597
71TS,31.21865555,-93.70189722
7TE2,27.10587888,-98.20583972
98TX,27.25670888,-98.09417027
BKS,27.20605555,-98.12102777
7TE0,29.91382805,-94.20823861
8TA5,33.16317138,-96.32220277
6XS3,33.13844972,-96.38553861
TE82,32.93861111,-96.3675
0TX7,33.09294444,-96.39002777
XS90,29.76828027,-97.77527888
12T,32.52986111,-96.73116111
08TA,29.95188138,-98.22445638
2TE5,29.69509166,-97.16331944
81XA,30.88598169,-97.72024022
1TE7,29.1210775,-98.36556833
7TE9,29.0271925,-98.2866775
8TA0,29.13579972,-98.27639972
82XS,29.10274444,-98.216675
TT05,29.19136111,-98.255125
TS47,29.21615555,-98.12102361
0TX5,33.02401166,-97.11973361
TA08,33.14956027,-96.27386777
41F,34.00152777,-101.33025
T93,36.44080555,-100.12380555
64XA,33.58198055,-97.54974444
01TE,32.73762916,-96.42804055
TA18,32.70707472,-96.47943138
BIF,31.84952916,-106.38005277
GRK,31.06725,-97.82891666
HLR,31.13759066,-97.71408905
22XS,31.37100027,-97.66696388
23XS,31.35850083,-97.67113027
0XA1,30.67888888,-100.13027777
06TT,30.86002361,-100.20199583
FST,30.91525,-102.91277777
4TS7,30.45016888,-102.92654583
FTW,32.81977027,-97.36245
51TA,32.65692777,-97.42168333
1XS3,32.7275,-97.32611111
TS56,32.76179444,-97.24541944
TS00,32.78818527,-97.18084555
50F,32.58183333,-97.59077777
XS96,32.97645,-97.30884722
5TX9,32.89611666,-97.31323333
4T2,32.97763172,-97.49229366
TE30,32.73539027,-97.3385485
XA18,32.73108611,-97.34621111
T67,32.93123666,-97.41168583
3XS7,33.04916666,-97.2935
9F9,32.62702777,-97.35400694
93TX,32.726975,-97.32658333
2TE2,32.82926666,-97.53494305
0TA3,32.93012777,-97.30893888
TT31,28.53928055,-98.80069722
NFW,32.76918611,-97.44153472
XS04,32.79700555,-97.14606666
TS73,32.77512861,-97.48779888
FWS,32.56513361,-97.30843944
XA36,32.73815,-97.34154722
XA37,32.73475,-97.3442
AFW,32.99030666,-97.31942944
TA92,32.91959444,-97.30972777
XA65,32.90033888,-97.31280555
89TE,32.73591944,-97.34622222
97XA,32.69906944,-97.51235277
56XA,32.58762222,-97.31849444
TX1,32.079175,-95.43248055
TX75,31.00972222,-96.54083333
1TE9,31.27175,-96.43964991
T25,32.08175,-95.45250277
T82,30.24324305,-98.90918666
8TE7,30.32075444,-98.91281944
XS01,30.4501925,-98.88615416
TS36,30.21955555,-99.14083333
7XS7,30.11472222,-98.93111111
TE97,30.18777777,-98.95833333
6XA0,30.35116388,-99.17305555
3TX8,30.26277777,-98.88061111
44TX,30.21048111,-99.09476555
25XA,30.09298611,-98.70123611
35TE,30.2521,-98.82448611
08TT,30.30880277,-99.02222777
XA45,30.22088888,-98.77696666
0XA3,28.96927777,-95.28519444
TX56,27.7155,-98.70253333
0XA4,27.99711111,-98.88286111
28TA,27.83363138,-98.71696194
42XS,27.95881944,-98.40376388
T19,27.88869444,-98.59995833
19TS,27.92957777,-98.53376944
7XS0,29.504723,-95.1753105
13TA,33.18079722,-96.83846666
29TA,33.15203333,-96.83845833
53TS,33.20994166,-96.81476111
45XA,33.11299166,-96.77153333
TT66,32.10812222,-96.80851944
TS87,30.97390502,-100.13877047
X09,29.69008333,-95.84047361
9TE5,28.15445583,-96.97693388
GLE,33.65219444,-97.19727777
8TX9,33.645475,-97.163525
XS62,33.56894166,-97.19057777
12TT,33.59374722,-97.10076388
07TE,33.54407611,-97.03158708
GLS,29.26533333,-94.86041666
8XS5,29.27166666,-94.81861111
9TS7,29.3132,-94.77835277
9TA7,29.31242222,-94.77911666
XA74,29.32511666,-94.78456111
89TX,29.30798888,-94.76908055
TA03,29.30447222,-94.77145833
TS08,29.08359,-96.50024888
TS13,31.76977777,-101.31083611
73XS,31.78611111,-101.53444444
73XA,31.74806111,-101.56592222
TS67,29.62522666,-98.27806777
TS55,29.67189166,-98.30445833
T57,32.88691666,-96.68501666
90TA,32.86696666,-96.54081944
TX91,32.90762388,-96.59693694
2TX5,31.45349694,-97.75141111
GOP,31.42093888,-97.79646388
TS01,30.71269083,-97.65028694
36TS,30.71694444,-97.77694444
TX92,30.59602888,-97.6694525
07TS,30.625,-97.57277777
05TE,30.72213333,-97.7914025
30TA,30.59186194,-97.72250944
0XA7,30.66240277,-97.62247777
GTU,30.67880555,-97.67938888
60XA,30.66013888,-97.76361111
TA68,30.64202083,-97.52003541
59TS,28.14306444,-98.15833888
8T6,28.36280555,-98.11647222
50TA,29.68772555,-97.99611638
9TX1,30.14327277,-96.85609083
GYB,30.16927777,-96.98002777
JXI,32.69803194,-94.94886833
07F,32.52883333,-94.97175
TA35,32.20047888,-97.84234944
09TE,32.26680777,-97.86697611
TX93,32.16681083,-97.83364111
8TS7,32.24486527,-97.72613861
41TA,32.23731944,-97.87063888
TS61,32.21166666,-97.64216666
XA04,32.23761861,-97.89964377
XA54,32.2422,-97.746
59TX,32.48722222,-97.49027777
20T,32.47069472,-97.56030055
35TT,32.47353888,-97.50166111
XA90,32.75722222,-95.52777777
8TX3,31.34294305,-98.61559777
T37,31.42906666,-98.60835555
18XA,28.6591,-97.59874722
XS46,28.630675,-97.38589444
TA76,31.43097222,-98.46638888
98TS,31.55930277,-98.42246666
42XA,31.36227638,-97.0903
T20,29.52912361,-97.46430277
30XS,29.51814166,-97.42868611
TX99,34.00675194,-102.98660888
00TT,34.516606,-99.9369405
TE38,30.592529,-94.909146
83TS,32.42666666,-98.41972222
3T0,33.83934608,-96.81006897
0TE6,32.20430416,-98.66561
F35,32.92332458,-98.43687277
TT16,32.93673333,-98.39744722
RPH,33.11072222,-98.55477777
4TA3,32.8987325,-98.46005361
10TT,33.01511111,-98.62608333
TT40,33.07570833,-98.79933611
01TX,33.17058055,-98.62222222
GDJ,32.44307222,-97.82137277
TS89,32.35113888,-97.80872222
66TE,32.36552083,-97.64501111
0TX0,32.41958361,-97.712805
0TX1,32.35368888,-97.67615
TA90,32.379356,-97.8154875
GPM,32.69877777,-97.04691666
0TX2,32.77605277,-97.06094166
56TA,32.73291666,-97.05042777
XA01,32.68001111,-95.72326944
96TS,32.63337222,-95.64757777
11TE,32.30014555,-97.204455
3XA0,32.31388888,-97.23111111
XA75,32.324,-97.09966666
22TA,32.21538055,-97.14021666
2G5,30.58935472,-98.37030361
7XS3,31.47656638,-95.63495305
78TX,32.93412222,-97.09535
GVT,33.06783333,-96.06533333
31TS,33.1903925,-96.1891425
0TX9,33.25011305,-96.11691777
XA56,33.12228888,-96.1251
77TA,33.15083333,-96.01194444
37TS,32.99067416,-96.03997055
XS14,32.96944444,-96.07055555
XA35,33.08933611,-96.12650555
01TS,31.56525,-96.54609722
33R,31.08433333,-95.16411111
E19,36.23372611,-101.43218944
8TX1,32.335525,-96.11638611
TS72,32.33203597,-96.11583333
74XA,32.35472222,-96.14555555
6TE6,33.64278333,-100.3472
1TX2,33.71675166,-100.15038222
1TX3,33.42508694,-100.54206138
1TX5,34.1292425,-101.90878861
0TA2,34.21673944,-101.92545777
34R,29.38995833,-96.95605972
MNZ,31.66592083,-98.14864305
1TX6,31.69848777,-98.09642222
8XA7,31.69365277,-98.105875
48TA,32.88566277,-100.13537972
1TX7,32.805665,-100.18371361
16TX,32.84967525,-100.1366488
TT19,30.15761527,-94.70989305
28TS,31.07198888,-97.68215833
HRL,26.22655944,-97.65531194
TS68,26.17508333,-97.66958333
78TS,26.168475,-97.66656944
49TX,26.17507777,-97.66958611
2TS2,26.16840888,-97.73360388
XA41,30.35501666,-99.24753333
1TX8,34.36951638,-102.08379527
TA95,35.91538888,-102.40710277
10TE,29.66689722,-97.50027222
32TA,29.69189694,-97.43360416
15F,33.19148686,-99.71787263
0TS2,32.94873638,-97.32890611
1TX9,32.63763805,-95.16133361
16TE,32.697635,-95.20772305
LHB,30.87208333,-96.62219444
1TE5,30.81630333,-96.60108138
TS69,27.48503361,-98.66196111
03TE,27.49114444,-98.66946138
HBV,27.34955555,-98.73694444
TA44,27.07560083,-98.601685
33XS,31.25029166,-93.77893055
35TS,30.12160611,-96.086625
4TA4,29.93938611,-96.06046666
00XA,30.2240375,-96.01415277
RFI,32.14172277,-94.85172833
60TA,32.16118611,-94.79482222
TX85,32.13111111,-94.78138888
63XS,30.22409222,-98.28862861
8TS2,33.78343416,-98.21698944
TE10,33.81537777,-98.22810083
66XA,33.91309166,-98.25167222
5XS2,35.03338944,-102.20047694
HRX,34.86069888,-102.32588325
14TE,30.91684083,-99.48367333
2TX2,32.02653527,-98.01003388
TA78,31.97236972,-98.06142388
4TX9,32.01375805,-97.98142194
22XA,31.85430555,-97.93625
1X1,36.10590277,-100.02570666
15TE,29.61966944,-94.20712722
9XS1,31.83555555,-96.95277777
INJ,32.08363888,-97.09725
0TE4,31.08080833,-96.21498055
37TE,29.36023416,-95.00992555
06TX,30.05755,-95.81289444
4TA5,33.85259777,-98.64616944
HDO,29.35913055,-99.17749166
TE57,29.44480277,-99.12279722
02XA,33.59131944,-95.88286388
XA81,33.64303472,-95.87622222
DZB,30.52705138,-98.35875694
TT83,30.56209166,-98.39283055
TS37,29.83333611,-95.65592777
LVJ,29.52127777,-95.24213888
TE11,29.57198777,-95.43745833
40XA,29.76583333,-95.39844444
22TS,29.79098333,-95.43878611
21XS,29.51967861,-95.27521361
21TA,29.92803888,-95.58894722
0TA5,29.61467666,-95.35493805
T51,30.04277527,-95.66722305
1TA9,29.72550722,-95.42966222
EFD,29.60733333,-95.15875
97TA,29.92605833,-95.52355277
XS26,29.72689611,-95.483275
24TE,29.64856388,-95.27410222
TS17,29.73439611,-95.50077527
AXH,29.50613888,-95.47691666
SGR,29.62224861,-95.65653416
TS26,29.74717305,-95.41799527
33TX,29.96661388,-95.40736944
4TS2,29.85717,-95.50633
4TS0,29.75383916,-95.36549361
72TX,29.56222222,-95.09083333
XA19,29.76416666,-95.36722222
29TS,29.72855555,-95.59449444
64TS,29.70768611,-95.39929166
20XA,29.99006944,-95.56806944
TS93,29.76285,-95.32775
7TX6,29.54722222,-95.02055555
2H5,29.49916666,-95.89838888
XA20,29.78472222,-95.455
XA67,29.74778333,-95.3676
IWS,29.81819444,-95.67261111
TX86,29.7105075,-95.39882805
9TX0,29.65785555,-95.31909166
0TA1,29.78869444,-95.69155555
7XS2,29.708125,-95.40272777
9XA1,29.70079166,-95.66966944
7XA7,29.75194444,-95.45722222
36TE,29.8568925,-95.53938666
87TS,29.78356083,-95.44299555
38TE,29.71333333,-95.39472222
04TE,29.69971388,-95.39067777
HOU,29.64579983,-95.27723158
IAH,29.98443527,-95.3414425
TME,29.80502777,-95.89788888
8TS4,29.78070555,-95.54516944
XA13,29.75252222,-95.45661388
XA76,29.72796388,-95.44739444
CXO,30.35339552,-95.41508194
DWH,30.06177911,-95.55278841
TS98,29.69420555,-95.52013333
0TE3,29.795925,-95.45893055
XA83,29.58197222,-95.20835833
XA84,29.812,-95.43154444
17TT,29.76011111,-95.38238888
TX76,29.69474722,-95.40326111
TX33,30.01988888,-95.44113055
76TX,29.70125833,-95.39954444
1TE8,33.549,-96.55769444
T47,33.535054,-96.64953
1TS2,31.824325,-96.77846388
6XS1,29.99464166,-95.27688888
4TA6,30.02325277,-99.38296388
8TA8,31.16907861,-94.53242555
TE03,30.69821944,-95.55796111
57TS,30.79831666,-95.54216388
UTS,30.74688888,-95.58716666
TT41,30.697575,-95.48138983
0TE2,32.806425,-97.16406388
0TS0,30.25171111,-98.56243888
42TS,30.22184583,-98.59227222
2TX6,33.68175083,-101.66849805
5TS9,28.5302775,-96.52747583
6TS8,30.00356111,-96.5810125
10TX,27.84474861,-97.22387916
TFP,27.91303166,-97.21148722
3TE0,30.73158333,-96.13106805
14TA,33.98363194,-98.71600555
2F0,30.90622222,-101.88980555
13XA,31.95211944,-97.83577777
79TX,31.90125,-97.85433333
XA21,32.90279444,-96.95683055
4XA7,32.91296666,-96.95246944
19XA,32.83441666,-96.96195
21F,33.22786111,-98.14644444
TS02,33.11956111,-98.23060222
TA59,33.09928388,-98.28949277
55TT,33.42168888,-98.19020277
JSO,31.86933036,-95.21740547
XA58,31.93774444,-95.24698333
98XS,30.45596111,-97.93433055
6TA8,30.83183333,-97.67023888
40TE,30.78867222,-97.65569444
JAS,30.88569444,-94.03494444
TS62,33.20009416,-100.51844694
22F,33.22911111,-100.56911111
24F,32.74430611,-94.30466138
6F7,32.827,-94.35452777
TT37,32.851275,-94.21064722
04XA,33.28393333,-98.40286111
4TS6,29.90495555,-95.59835
40TA,31.31295611,-96.22052138
8TX0,31.42838888,-96.13486111
XS32,31.34513888,-96.16549444
0TE7,30.25181277,-98.62253111
2XS1,30.21887777,-98.30274027
XA02,30.2802,-98.42641111
15XA,30.40384722,-98.57986111
TE14,30.40264444,-97.96135
TE45,32.46986166,-97.46529777
8TS5,32.46791777,-97.36835027
TX87,28.93249166,-98.52530833
JCT,30.51111111,-99.76288888
18TA,30.13631416,-99.74367361
39XS,30.49833333,-99.78111111
7TA6,30.38221111,-99.61926388
TT91,30.29054166,-100.02213888
TS21,33.08483333,-101.11483333
TT27,33.13583333,-100.995
3TX3,33.11956527,-97.31974055
16X,33.08061111,-97.35841666
7XA2,33.14888333,-97.37401388
3T6,33.13361111,-97.29702777
3TX7,33.14083333,-97.37111111
2TX7,33.09456611,-97.39613138
0TS1,33.0987325,-97.27251694
XA0,33.14816666,-97.28002777
05TS,33.1292875,-97.35863055
XA49,33.09044722,-97.26787222
2TE6,28.88775416,-98.05028277
70TS,29.78668611,-95.784075
28XS,32.64596583,-96.32525861
TA46,32.56263583,-96.401095
0TA4,32.49791583,-96.27053444
XA42,32.37569722,-96.38581805
8TS6,32.5331925,-96.32248083
XA55,32.59238888,-96.31765277
TX67,32.3606,-97.3025
4TX2,32.96679138,-97.23362583
7TX4,32.96679138,-97.27529361
6TS1,31.1779475,-98.07308333
TS99,31.35048888,-95.15988333
2R9,28.82498569,-97.86556833
4XA2,28.79043055,-97.76545833
62TE,28.84903333,-97.87765
63TE,31.35351444,-95.20577222
4TX4,32.6279125,-97.19195638
32TX,30.79200555,-104.25085555
XS44,31.01527777,-104.21230555
63TX,32.01031111,-96.17712777
4TX5,32.22987027,-96.25969916
4XA8,31.84993611,-103.09091944
5TE4,36.50835916,-102.39212527
20TX,30.04361111,-99.15111111
TA73,29.97465833,-99.16837361
64TE,30.15909222,-99.33726944
41TE,30.01828888,-99.11432222
XA43,29.90811111,-99.20690277
60TE,30.14138333,-99.15046666
ERV,29.97666666,-99.08547222
4TX6,32.41265027,-94.81826916
96TA,32.37334166,-94.86736111
67TE,30.94962444,-97.79668416
69TS,30.99878944,-97.75585055
92TS,31.11331388,-97.80265833
ILE,31.08583333,-97.6865
85TE,29.63419444,-97.81169444
TS18,30.65435138,-98.47864138
54TX,30.67741666,-98.52526666
44TE,30.68351722,-98.41697333
NV82,37.622375,-114.51326388
NQI,27.50451444,-97.80829
TA10,27.48926972,-97.85022972
IKG,27.55086111,-98.03091666
40TS,27.44484444,-97.90594166
T12,30.646565,-93.91490333
5XA0,31.25558333,-100.6476
TT10,33.42902777,-99.94777777
F75,33.43815055,-99.81286888
4TX7,33.41953888,-99.86564833
45R,30.33633333,-94.25755555
6TX4,34.3434,-101.54433611
29F,34.39283333,-101.75991666
4TX8,33.24872916,-97.22390527
2TX8,33.30817138,-97.37974361
TA47,33.30138888,-97.245
E58,33.30645555,-97.34712777
XA72,33.27694444,-97.28944444
85XA,33.30955,-97.31116111
01XA,30.00722222,-97.85333333
79TE,28.11556583,-97.93083388
RYW,30.49858333,-97.96947222
3T5,29.90797222,-96.95
9TE6,29.91689194,-96.80025611
76XS,29.987475,-96.95280833
TX82,31.86367986,-97.38117625
T89,29.27712527,-103.68579472
30F,33.13138888,-97.01419444
5TX0,33.17345305,-97.05139833
0TA0,29.39500833,-94.98634166
9TS5,30.33281666,-97.97186111
LUV,32.75630555,-101.92022222
9TE3,32.57788305,-101.93098361
XA77,32.74861111,-101.77944444
92TX,31.14040277,-98.2066
71XS,31.16685555,-98.24583888
LZZ,31.10619444,-98.19591666
TE48,31.04489666,-98.04280305
69TE,30.92628777,-98.23641694
76TA,31.30141944,-98.22437222
1TX0,31.02695277,-98.35305277
LNC,32.57760416,-96.71750277
48TE,30.02099191,-101.5730625
2TE8,29.80754166,-101.78744444
10TS,31.99788055,-94.79981527
TT34,30.07237625,-101.65220927
T41,29.66925,-95.06419444
TE83,28.9208,-99.75615
72TE,28.87905555,-99.99247222
TE32,27.30863444,-99.48143055
28XA,27.60669722,-99.47931944
XA22,27.53395,-99.47784722
LRD,27.54419444,-99.46158333
0TE5,27.43379444,-99.18593888
TA50,32.17598611,-95.63551388
75XS,26.490375,-97.95987222
8TS3,31.39017916,-95.47328166
47TE,28.85165472,-96.49747277
TX0,28.74007166,-96.46818944
6TA3,32.72138888,-96.72388888
T95,29.48828777,-95.10743027
45TT,29.4805,-95.09705555
XA31,29.81688666,-99.78783916
TT06,29.79043055,-99.70159722
7TE4,29.59689472,-99.84533833
57TE,29.93882555,-99.78339583
49R,29.74550111,-99.7608925
XS16,30.06849541,-96.81187
5TX2,33.42233138,-96.21692194
TE06,33.37927722,-96.316925
6TA2,33.37222222,-96.36222222
LLN,33.55252777,-102.37252777
XA59,33.04408888,-97.0053
TA21,33.01817833,-97.11917805
TA75,30.39166666,-97.10833333
TE75,30.4125,-96.96666666
T78,30.07780555,-94.69855555
TE55,30.06940555,-94.79876666
XS12,30.67812777,-98.01735
9TX4,30.65963333,-97.911125
91TE,30.72341944,-97.86273611
20TT,30.75388055,-97.96165555
TA60,30.73675213,-97.97447722
54TT,30.735706,-97.874775
85TA,32.46315833,-97.14985555
XA28,32.47397222,-95.39291666
7T0,33.59361111,-97.21888888
TX90,29.54169027,-96.22506805
LIU,33.92394419,-102.38667377
45TE,29.5524,-98.34734444
15XS,29.33273861,-95.33410305
00R,30.68586111,-95.01791666
35XA,30.83405833,-94.94168333
TA63,30.71878611,-94.93175833
44TS,30.57768611,-98.83365361
45TS,30.58361111,-98.80745
XS00,30.63722222,-98.74833333
31XA,30.88508333,-98.59558888
TS46,30.737375,-98.70367222
AQO,30.78422222,-98.65988888
50R,29.85033333,-97.67241666
2XA5,29.80368333,-97.69121666
30TS,29.84899444,-97.76895833
TE70,34.131525,-101.42285
7TE3,31.23350027,-98.46698194
XA44,31.26611111,-98.42388888
9XS7,32.94706388,-95.95857777
3TS0,32.50848138,-94.70020944
XS02,32.5101,-94.82454444
2XA7,32.615,-94.76555555
3XS6,32.50016388,-94.73104722
59XA,32.56838055,-94.73287222
GGG,32.384,-94.7115
6TX3,32.53358333,-94.72936111
4XA9,32.54916666,-94.73777777
TS81,31.15744444,-97.07525
92TA,26.12118722,-97.4280375
63XA,31.21561666,-97.00382222
T26,29.10827777,-96.39877777
95TS,33.23083333,-98.48972222
F82,33.4837775,-101.81304472
74TS,33.57379166,-101.89899722
TS66,33.57686944,-101.89023055
47XS,33.4725,-101.78527777
TA79,33.58873055,-101.89387777
8XS8,33.59476163,-102.04341786
XA25,33.60385555,-101.91639444
0XA6,33.45,-101.939
82TE,33.42125277,-101.93854166
